Transaction_id,Currency,Status,Submit Date,Country
TXN-0C8F4341-149,SGD,Completed,2024-07-14,Canada
TXN-71DCA6A6-4CA,JPY,Cancelled,2023-12-21,Canada
TXN-E7EE849E-EAB,INR,Refunded,2023-11-16,France
TXN-37A47023-F8A,LKR,Cancelled,2024-06-13,Australia
TXN-BCF8EFA3-3C7,INR,Refunded,2023-01-10,Netherlands
TXN-AB44BED5-7B9,AED,Completed,2023-10-19,United Kingdom
TXN-D36F2351-B6A,INR,Failed,2023-08-10,Japan
TXN-DFA1EBC6-ECF,USD,Refunded,2023-04-12,Canada
TXN-E837C8D2-254,CNY,Refunded,2023-02-12,Japan
TXN-E3782D0A-41E,USD,Completed,2024-08-27,South Africa
TXN-29E16B93-491,CNY,Completed,2024-06-15,Spain
TXN-9E4A328B-843,SGD,Pending,2024-02-10,United States
TXN-41ADC98B-547,AUD,Failed,2023-09-17,Sri Lanka
TXN-2B8C993A-058,JPY,Failed,2024-10-13,Norway
TXN-523356C4-D5E,SGD,Failed,2023-08-09,Singapore
TXN-89BE1B9D-181,AUD,Processing,2024-11-09,Japan
TXN-8C724CDA-29A,EUR,Refunded,2023-10-29,Singapore
TXN-B3DD6176-DCB,GBP,Pending,2023-08-06,Sweden
TXN-8A4AC380-09F,USD,Failed,2024-06-14,Australia
TXN-5922909E-3DC,JPY,Failed,2024-01-10,Singapore
TXN-CD6CDB2D-5F5,CAD,Completed,2023-01-07,Brazil
TXN-96B8A75C-58E,AUD,Refunded,2024-01-20,Brazil
TXN-B4856DC6-081,USD,Cancelled,2023-11-25,Sweden
TXN-E3438E91-F85,EUR,Processing,2024-03-04,Japan
TXN-CA83B081-C56,CHF,Failed,2024-12-17,Switzerland
TXN-E3792F86-A15,GBP,Refunded,2023-07-28,Australia
TXN-696DEBC4-51A,INR,Completed,2023-01-24,Sweden
TXN-5AA75A06-32A,GBP,Completed,2024-06-29,United States
TXN-7492FFE0-8AE,USD,Cancelled,2024-06-19,Singapore
TXN-9B7AB91C-59A,LKR,Refunded,2023-04-18,Australia
TXN-4AD3AC17-358,CAD,Failed,2023-07-03,Brazil
TXN-2715179C-2FC,AED,Completed,2023-05-06,UAE
TXN-DFE7046A-61D,GBP,Refunded,2024-09-14,Germany
TXN-0C699DCC-2FF,EUR,Completed,2023-10-18,India
TXN-1B697022-3CF,SGD,Refunded,2024-09-22,Sweden
TXN-1831C8DF-91E,CHF,Refunded,2024-04-05,Spain
TXN-DE2D3ECA-B66,CHF,Failed,2024-08-28,Italy
TXN-8892D4AF-F2D,AUD,Cancelled,2024-10-20,Japan
TXN-6A28DD71-197,JPY,Cancelled,2023-08-03,Norway
TXN-E8DF3484-925,CNY,Completed,2023-12-19,Germany
TXN-2FCA0D4A-428,LKR,Failed,2024-05-06,United States
TXN-EF664B68-8F1,EUR,Refunded,2023-01-11,France
TXN-E82E1ED4-ABC,CAD,Pending,2024-04-06,UAE
TXN-99EE766F-6FB,LKR,Processing,2023-06-23,Switzerland
TXN-72CE5E4F-28F,AED,Refunded,2024-02-06,Netherlands
TXN-98D312C2-689,JPY,Cancelled,2024-05-28,UAE
TXN-32B7234C-A75,CAD,Cancelled,2023-01-24,Sri Lanka
TXN-E3E7E866-E47,USD,Refunded,2023-02-07,Japan
TXN-91240A86-2E0,EUR,Pending,2024-09-18,Norway
TXN-562FA825-8F3,SGD,Completed,2024-02-26,Germany
TXN-26C6F325-350,AED,Cancelled,2024-04-27,Brazil
TXN-2E139C60-D95,EUR,Failed,2023-03-23,India
TXN-1DB6631E-C9E,INR,Processing,2024-03-22,Spain
TXN-9C4D4AE7-58C,SGD,Processing,2024-09-01,Italy
TXN-AF75A117-FF5,EUR,Failed,2023-12-27,Italy
TXN-448AE1D9-E38,CHF,Completed,2024-08-02,Japan
TXN-66CCBEA1-F23,CAD,Cancelled,2023-05-22,United Kingdom
TXN-D4211E12-C96,CNY,Pending,2023-09-16,Italy
TXN-7E2D2BFD-40F,AUD,Processing,2023-10-28,Sri Lanka
TXN-28C94B8A-F9D,GBP,Completed,2023-10-19,Spain
TXN-AC8E2413-3FC,AED,Refunded,2023-07-26,China
TXN-625568D4-16F,EUR,Completed,2023-01-23,Netherlands
TXN-3F33039F-240,AED,Completed,2023-08-24,Norway
TXN-AB5664FA-B67,AED,Refunded,2023-05-26,South Africa
TXN-79B0144C-781,INR,Completed,2024-02-22,Norway
TXN-5E27A278-39E,SGD,Processing,2024-04-20,Sri Lanka
TXN-0780953E-2E3,GBP,Processing,2024-07-21,Australia
TXN-200B139C-A13,AUD,Completed,2023-04-10,Sri Lanka
TXN-DF96F658-693,GBP,Pending,2023-11-29,Sweden
TXN-594F2B20-DC2,GBP,Pending,2023-08-20,United States
TXN-40D7C357-DE8,CNY,Refunded,2024-03-09,India
TXN-067B3604-ADF,CNY,Pending,2024-11-18,Canada
TXN-9116A2DC-6E0,CAD,Refunded,2023-03-27,Singapore
TXN-546AEDB6-F1E,INR,Refunded,2023-02-10,Australia
TXN-B8278CD5-6A8,EUR,Refunded,2023-06-05,Italy
TXN-1DC0983A-4EB,INR,Completed,2024-03-15,Netherlands
TXN-2C44D6A6-3C4,CNY,Refunded,2024-02-23,United States
TXN-EA903414-6C3,JPY,Processing,2023-02-11,Canada
TXN-70C13904-C1E,CNY,Pending,2024-10-15,Australia
TXN-76E6C1E0-C0D,JPY,Processing,2023-02-26,United Kingdom
TXN-0397B7B4-0AE,CHF,Pending,2023-03-11,India
TXN-CC33ACBF-96E,AED,Refunded,2023-05-04,Italy
TXN-A5E64D81-073,USD,Failed,2023-03-05,UAE
TXN-E47002B8-F64,AUD,Pending,2023-06-22,United States
TXN-0C193517-77C,CNY,Cancelled,2024-01-27,France
TXN-D4E7952E-7D8,AED,Pending,2024-11-07,China
TXN-CD12A57A-3AD,CAD,Processing,2024-11-09,Singapore
TXN-878808B6-379,SGD,Processing,2023-01-09,Japan
TXN-93CAEF84-E87,USD,Processing,2023-06-25,Singapore
TXN-CD24F17E-08C,CAD,Processing,2023-09-27,Sweden
TXN-7F77DB66-0F2,CNY,Pending,2024-04-18,Switzerland
TXN-441B09E5-3F6,INR,Failed,2024-03-13,Sweden
TXN-1E85B23A-ED1,AED,Failed,2023-06-01,Brazil
TXN-BD2154CA-A7C,INR,Pending,2024-03-11,Singapore
TXN-AFD4E40C-263,JPY,Cancelled,2023-08-22,China
TXN-A7FC05D0-399,CAD,Pending,2024-02-29,Italy
TXN-92567C7A-4C6,JPY,Failed,2023-08-28,India
TXN-9A89F16D-50A,SGD,Pending,2023-03-20,Canada
TXN-1830C433-3E8,USD,Processing,2023-08-29,Japan
TXN-E15F1113-71F,CHF,Completed,2024-01-02,UAE
TXN-7A1BF612-1D5,INR,Refunded,2023-05-25,India
TXN-5236152D-47A,LKR,Pending,2024-12-10,Norway
TXN-2E748BA1-DFE,GBP,Pending,2024-02-07,Sweden
TXN-2C181959-43A,SGD,Processing,2024-01-25,China
TXN-BB1E611B-899,CNY,Cancelled,2023-03-24,Italy
TXN-DBF87894-57C,EUR,Refunded,2023-12-29,China
TXN-588DF826-402,CHF,Processing,2023-11-22,India
TXN-2D62111F-8C1,JPY,Cancelled,2024-03-03,Switzerland
TXN-63817484-96C,CAD,Pending,2024-09-20,Canada
TXN-C2087586-3D4,AED,Completed,2024-11-06,Japan
TXN-F3B90C4C-29F,SGD,Cancelled,2023-11-03,Japan
TXN-7B5E7C6B-055,AUD,Pending,2023-11-25,Australia
TXN-67DE3F2B-6FD,JPY,Completed,2024-01-21,United Kingdom
TXN-6DD81C1E-06F,CHF,Cancelled,2024-12-29,United States
TXN-8B940B85-F5A,AUD,Refunded,2024-10-05,UAE
TXN-BA0478BF-A1E,LKR,Completed,2024-07-24,France
TXN-8B05CF59-F48,EUR,Refunded,2023-05-23,United Kingdom
TXN-A943905E-408,LKR,Cancelled,2024-10-28,UAE
TXN-EF622214-E3C,SGD,Refunded,2024-02-18,China
TXN-6DDDA437-4F6,SGD,Refunded,2023-06-08,Australia
TXN-23BEA252-6CB,LKR,Pending,2024-04-30,Japan
TXN-9D78DDC4-277,AED,Refunded,2023-10-07,Norway
TXN-98F2F850-B77,CNY,Processing,2024-05-18,Netherlands
TXN-DBE2F076-617,LKR,Processing,2023-11-15,South Africa
TXN-58E942D1-20F,USD,Processing,2023-04-07,Norway
TXN-4CC11CA4-EC6,LKR,Failed,2023-05-24,South Africa
TXN-1DC916EA-76C,EUR,Pending,2023-06-26,Sri Lanka
TXN-C1ED3392-722,GBP,Completed,2024-07-24,Germany
TXN-803E3949-502,GBP,Failed,2024-07-06,Sri Lanka
TXN-7A8FD353-B16,CAD,Failed,2024-10-10,Netherlands
TXN-D484363A-D73,INR,Processing,2023-12-01,Norway
TXN-E9BD3BB7-4AF,JPY,Processing,2023-07-27,Singapore
TXN-2B51023E-DE3,INR,Processing,2024-08-13,Italy
TXN-CA41423A-143,CHF,Failed,2023-09-20,Sri Lanka
TXN-2DD5E2C6-AE8,SGD,Completed,2023-05-12,Sweden
TXN-E385F45A-F98,CAD,Refunded,2024-08-19,UAE
TXN-F1454D0C-AB4,AED,Cancelled,2024-10-05,Norway
TXN-216B4DF9-7E2,CAD,Cancelled,2023-03-07,Italy
TXN-BD919A90-50F,LKR,Pending,2024-02-06,Spain
TXN-AF8A6EE1-032,USD,Failed,2023-08-30,Brazil
TXN-23B00A65-6F9,JPY,Cancelled,2024-02-06,Germany
TXN-2B447517-A91,SGD,Pending,2023-11-29,Spain
TXN-81B62D27-C0F,EUR,Completed,2024-10-17,United Kingdom
TXN-59D4A876-2E5,CNY,Cancelled,2023-11-25,India
TXN-6CBC235B-55E,JPY,Pending,2024-05-03,Canada
TXN-4A5D3FA7-322,CNY,Cancelled,2024-04-22,France
TXN-5E3DD23C-84A,LKR,Completed,2024-04-21,Canada
TXN-E1620B5B-A56,CNY,Pending,2024-06-21,India
TXN-B5FCF367-8A4,CHF,Processing,2023-05-03,Switzerland
TXN-2E9CD11D-3B6,CAD,Cancelled,2024-04-05,United Kingdom
TXN-2EC3FDB2-BFB,LKR,Refunded,2023-10-21,United Kingdom
TXN-4A40FCF6-D84,GBP,Failed,2023-11-18,India
TXN-0DBDB236-7E5,GBP,Cancelled,2024-02-01,Netherlands
TXN-80DE5B5A-930,GBP,Completed,2023-10-26,Italy
TXN-EF874130-3B2,USD,Failed,2024-02-04,Australia
TXN-9A0345CA-005,GBP,Cancelled,2023-09-08,Singapore
TXN-656E72AA-D7C,GBP,Pending,2024-12-30,France
TXN-8209EAEB-C22,CHF,Refunded,2023-06-11,Australia
TXN-CC4E71A7-289,GBP,Failed,2023-09-18,Switzerland
TXN-6547379C-20B,CHF,Pending,2023-01-21,India
TXN-DDB8DB60-26C,CNY,Refunded,2023-10-03,United States
TXN-D432ABEC-DED,CHF,Processing,2024-05-17,Brazil
TXN-95C5767D-0E0,CAD,Completed,2024-03-27,Japan
TXN-A73F96FC-E99,LKR,Processing,2023-06-04,South Africa
TXN-76D8D29E-CD9,AED,Completed,2023-06-27,United Kingdom
TXN-9666A90A-44D,INR,Refunded,2023-02-08,China
TXN-AF3ED7E8-626,INR,Completed,2024-06-20,Canada
TXN-9121D141-EAD,CNY,Failed,2023-02-26,United Kingdom
TXN-D5616111-927,SGD,Refunded,2024-11-27,Australia
TXN-8DB35CF9-A22,AED,Pending,2024-10-23,China
TXN-E9D08B3B-F27,AED,Failed,2023-02-05,United Kingdom
TXN-63A9E676-025,CAD,Pending,2024-05-19,Netherlands
TXN-772D78FB-49B,LKR,Processing,2024-11-08,United Kingdom
TXN-18A169E2-5BA,EUR,Completed,2023-12-16,UAE
TXN-B7F1EFA1-512,CHF,Completed,2024-04-15,Canada
TXN-E40E8B98-8EC,USD,Refunded,2024-12-16,Italy
TXN-10DEE1CD-27C,CAD,Processing,2024-02-26,Singapore
TXN-35A2EBD9-E60,EUR,Pending,2023-12-14,Sri Lanka
TXN-8D9C550D-FB1,CHF,Completed,2023-04-22,Sweden
TXN-60F1794E-DE4,SGD,Completed,2024-11-25,France
TXN-2ECFD071-E72,GBP,Refunded,2023-10-28,Japan
TXN-51E40545-57B,CHF,Completed,2024-09-06,Japan
TXN-934C7598-776,INR,Processing,2023-03-18,Italy
TXN-27CB9E7A-442,JPY,Completed,2023-07-13,India
TXN-744079D8-FC8,SGD,Pending,2024-07-28,China
TXN-DF9D9987-7FE,CHF,Cancelled,2024-11-18,Netherlands
TXN-FB743F78-D5E,CNY,Refunded,2023-12-02,Germany
TXN-75D69FDA-6BB,AUD,Processing,2024-03-10,India
TXN-71BEBE64-774,AUD,Cancelled,2023-03-19,Sweden
TXN-40C86A6A-7E5,INR,Refunded,2023-12-07,Norway
TXN-3A8FFC19-FE1,JPY,Processing,2024-09-13,Singapore
TXN-09BD066D-1AA,AED,Failed,2023-07-08,Italy
TXN-B8450D3F-434,LKR,Failed,2024-11-08,South Africa
TXN-F936189F-594,LKR,Refunded,2023-05-09,United States
TXN-BCEBED3B-8C7,AUD,Failed,2023-10-15,Netherlands
TXN-758C8F24-E66,AED,Processing,2023-12-29,United States
TXN-560F6851-3A2,CAD,Pending,2024-12-01,Netherlands
TXN-D2394239-684,CNY,Processing,2023-08-15,United States
TXN-6888795D-C97,USD,Processing,2024-11-26,France
TXN-7D7B7816-5C6,SGD,Refunded,2024-11-21,South Africa
TXN-F54578DD-4F0,CNY,Processing,2023-08-24,Sweden
TXN-8F6B106D-654,JPY,Cancelled,2024-03-23,South Africa
TXN-EADF8D0B-DB6,GBP,Processing,2023-10-13,Canada
TXN-F18D91EB-4AE,SGD,Failed,2024-03-19,Singapore
TXN-C0E63136-3E1,JPY,Failed,2024-09-28,Sweden
TXN-F0A1A3B8-C73,USD,Refunded,2023-11-02,South Africa
TXN-15F25910-E43,CAD,Failed,2023-05-23,South Africa
TXN-12FF9B64-B86,AED,Failed,2023-10-10,Japan
TXN-B978A480-841,JPY,Refunded,2024-12-04,Japan
TXN-7D3AC4A8-90A,LKR,Completed,2024-12-22,Brazil
TXN-B6D420D9-AE0,LKR,Processing,2024-09-01,Norway
TXN-C376444C-8ED,AED,Failed,2024-07-20,France
TXN-97507A57-E12,CAD,Completed,2024-12-12,Canada
TXN-B2D20F8C-085,GBP,Cancelled,2023-10-16,India
TXN-06F0EAB5-E11,GBP,Failed,2023-11-14,China
TXN-13B68114-3BC,INR,Failed,2023-12-15,Netherlands
TXN-E1EF929C-CE2,USD,Pending,2023-09-29,France
TXN-EA8C2A9E-9C3,CNY,Refunded,2024-08-15,Germany
TXN-7C60F7FC-F8D,AED,Completed,2024-07-17,Switzerland
TXN-C0794FB2-53E,JPY,Refunded,2024-05-07,Japan
TXN-27400FC9-AFC,JPY,Failed,2024-03-04,India
TXN-858EBA58-AD7,CHF,Refunded,2024-10-09,Sri Lanka
TXN-C613824E-6E9,GBP,Failed,2023-04-07,France
TXN-D35857B0-A3E,AUD,Failed,2023-11-24,China
TXN-40B37264-6AB,JPY,Cancelled,2023-09-14,Sri Lanka
TXN-8750CF33-8D6,CAD,Processing,2023-10-20,Norway
TXN-2683FABF-032,SGD,Cancelled,2024-11-13,Germany
TXN-739EDA5D-3FC,GBP,Completed,2024-04-14,Australia
TXN-3BFA18A3-E38,LKR,Cancelled,2024-08-12,Norway
TXN-30A55EA9-72A,INR,Refunded,2024-01-10,China
TXN-88C40873-882,JPY,Processing,2024-05-01,Netherlands
TXN-1D749593-A12,LKR,Processing,2024-10-06,Italy
TXN-F781F8C9-EE8,CNY,Failed,2023-07-22,Brazil
TXN-2F5C2B81-534,INR,Pending,2023-04-27,Japan
TXN-BF7746F7-BE0,SGD,Pending,2024-04-19,Germany
TXN-7214CF87-DDD,LKR,Failed,2023-03-09,Sri Lanka
TXN-DB914543-1D9,CNY,Pending,2024-05-26,Spain
TXN-C6D6F53A-1B9,INR,Refunded,2023-03-21,Australia
TXN-57ABC1AB-23F,AUD,Refunded,2023-04-26,Brazil
TXN-3D740C4C-5DB,JPY,Refunded,2023-03-08,Brazil
TXN-C2DF77E2-1C9,USD,Completed,2023-03-27,Singapore
TXN-3DAE1641-FF1,GBP,Failed,2024-10-06,Netherlands
TXN-FBE71EB2-D8B,USD,Failed,2023-11-13,Switzerland
TXN-A8D1D9BF-778,CAD,Processing,2023-05-14,Spain
TXN-862E553E-7ED,INR,Processing,2023-11-11,Australia
TXN-7E4C70A8-E86,CAD,Refunded,2024-12-30,South Africa
TXN-04864C16-EEB,USD,Completed,2024-12-06,Canada
TXN-8507A389-E95,INR,Refunded,2024-11-08,India
TXN-57513D12-D74,JPY,Pending,2024-10-12,Brazil
TXN-7BFBE92F-43B,CHF,Pending,2024-12-05,Netherlands
TXN-515F6C42-7C2,CAD,Completed,2024-01-07,Italy
TXN-8CC1E3E2-F7D,LKR,Cancelled,2023-09-22,Germany
TXN-62879BBE-E7F,USD,Processing,2023-01-27,Canada
TXN-C0D8166C-3AB,GBP,Completed,2024-08-18,China
TXN-E28F8114-1E4,CAD,Processing,2024-01-05,Italy
TXN-7C3B6CC7-04D,AED,Refunded,2024-08-24,Singapore
TXN-4B7B88DA-2C9,JPY,Cancelled,2023-12-28,UAE
TXN-3AAE9613-84E,CAD,Refunded,2023-04-16,Germany
TXN-EF4769CF-BA1,CNY,Failed,2023-09-01,India
TXN-9E1E33B8-A26,EUR,Failed,2024-10-10,South Africa
TXN-D5C479CB-D87,AUD,Refunded,2023-09-18,Japan
TXN-E1D2401C-F58,INR,Failed,2023-08-01,Sri Lanka
TXN-1897E5E9-083,CHF,Completed,2023-12-29,India
TXN-26BABAF2-0E8,CNY,Processing,2024-09-08,Norway
TXN-455C84B4-229,GBP,Pending,2024-09-04,Australia
TXN-3507911D-8C0,GBP,Processing,2024-12-08,Germany
TXN-CC98D161-168,CNY,Failed,2023-07-08,Switzerland
TXN-B9260632-6A1,GBP,Cancelled,2024-12-31,Norway
TXN-3DDDFAA9-BDD,INR,Refunded,2023-04-30,Italy
TXN-B1D60DB4-E1D,LKR,Completed,2024-03-09,Spain
TXN-2EAAEA37-396,INR,Processing,2024-07-05,Switzerland
TXN-2E7AEF73-192,EUR,Pending,2023-06-17,Australia
TXN-DB9FEAD4-31B,AED,Failed,2024-09-03,Norway
TXN-4A3080DE-057,GBP,Failed,2023-10-28,UAE
TXN-E0DA56BA-E6C,GBP,Pending,2024-02-26,Netherlands
TXN-1F62F84F-603,AUD,Pending,2023-10-08,Norway
TXN-AFAD5E3F-680,CHF,Completed,2024-10-21,Spain
TXN-B63668B5-D3C,JPY,Refunded,2024-10-13,Brazil
TXN-EA11C787-CD6,INR,Failed,2024-06-22,United States
TXN-5D88A315-E9F,GBP,Refunded,2023-11-13,Sri Lanka
TXN-43F26D6D-520,JPY,Failed,2023-03-31,Canada
TXN-60B500CF-7DE,LKR,Completed,2024-05-12,Australia
TXN-9B70A5E4-22F,CAD,Cancelled,2024-01-09,South Africa
TXN-1AE86E18-148,JPY,Completed,2023-12-24,Germany
TXN-905710BE-BE8,AUD,Processing,2024-08-08,UAE
TXN-8245616E-3C9,CHF,Failed,2024-05-17,Sweden
TXN-437EA4C2-82F,CNY,Processing,2023-02-08,United Kingdom
TXN-6DEDF382-3A2,EUR,Pending,2023-11-24,Sweden
TXN-66101B5D-7E0,AUD,Processing,2023-06-10,Australia
TXN-7B16B103-E88,JPY,Cancelled,2023-01-22,Switzerland
TXN-02E19ABB-D4E,CHF,Failed,2023-10-12,Germany
TXN-D1B26A8F-DDE,INR,Completed,2023-07-22,Sweden
TXN-D811C647-E55,USD,Processing,2024-06-27,Sri Lanka
TXN-75F1D740-633,CHF,Cancelled,2024-05-03,United States
TXN-F7F736FE-7D8,AUD,Refunded,2023-02-01,Norway
TXN-BE210789-AAD,SGD,Completed,2024-06-01,UAE
TXN-8E328988-7D1,CAD,Cancelled,2023-03-06,United Kingdom
TXN-0334A5AD-61E,SGD,Refunded,2024-12-22,Singapore
TXN-DDDAB4B0-CA2,USD,Cancelled,2023-04-27,Switzerland
TXN-2D4AA878-83E,JPY,Pending,2024-12-22,France
TXN-86307807-45F,CAD,Failed,2024-04-27,Switzerland
TXN-D018FA16-43E,USD,Pending,2024-11-12,Japan
TXN-A49104A8-066,AUD,Pending,2023-08-31,UAE
TXN-3D7F4387-868,LKR,Processing,2023-01-04,Sri Lanka
TXN-2751C55B-F82,EUR,Failed,2024-06-30,Norway
TXN-BF8C8EFE-BD4,LKR,Pending,2024-01-03,Germany
TXN-7B15116F-B35,CAD,Completed,2024-01-13,Canada
TXN-DE3FF8AD-384,CAD,Pending,2024-02-19,China
TXN-EF9C28D3-D16,CAD,Completed,2024-07-02,Brazil
TXN-B08064A4-78F,CAD,Refunded,2023-03-07,United States
TXN-8B6833CE-B48,LKR,Pending,2024-09-12,United Kingdom
TXN-9652DFC0-B6E,INR,Refunded,2024-02-07,Switzerland
TXN-1996310C-836,CHF,Completed,2023-02-06,Italy
TXN-BE6D507E-139,USD,Refunded,2023-06-11,Canada
TXN-98E3DEA5-F3B,CAD,Pending,2024-03-26,Singapore
TXN-C828EF83-8DC,JPY,Refunded,2023-05-02,South Africa
TXN-46C3B9A6-96B,CHF,Failed,2024-08-10,France
TXN-1E124CD0-EC7,JPY,Processing,2024-03-13,Sweden
TXN-71BE28D5-B77,EUR,Processing,2024-06-12,Singapore
TXN-3ADE00EE-DB4,LKR,Cancelled,2024-04-26,United States
TXN-A6D0C78B-9DF,CNY,Processing,2023-03-15,Netherlands
TXN-28855DB8-A44,EUR,Cancelled,2024-08-30,Sweden
TXN-F383A77A-243,AED,Processing,2024-07-17,Netherlands
TXN-3FE040B9-D54,SGD,Refunded,2024-11-06,China
TXN-5D5BDBE5-F86,AED,Refunded,2024-05-03,Sweden
TXN-3A918A40-7B6,CNY,Cancelled,2024-08-09,India
TXN-1F9B00D3-95B,INR,Processing,2023-08-06,India
TXN-71FE83C8-E31,CHF,Cancelled,2023-03-30,Sri Lanka
TXN-F3E5202F-D71,LKR,Cancelled,2023-08-23,Spain
TXN-858F2EF1-48D,INR,Completed,2023-06-07,Netherlands
TXN-6107F5C2-792,CHF,Failed,2023-11-19,Italy
TXN-AE8DA3B9-D30,JPY,Cancelled,2024-11-08,Australia
TXN-2A9D910E-639,LKR,Completed,2024-09-03,Germany
TXN-383A9319-F31,INR,Cancelled,2024-04-16,Japan
TXN-BE612DF2-231,AED,Cancelled,2024-12-07,Sri Lanka
TXN-B0693ABD-DB3,CHF,Completed,2024-07-11,Switzerland
TXN-EF7D7014-3BA,CNY,Pending,2023-08-17,France
TXN-2CBF88AE-D06,EUR,Failed,2024-08-01,Australia
TXN-BE566EB6-FBB,AED,Cancelled,2024-12-18,China
TXN-2084BC49-8D9,SGD,Cancelled,2024-09-16,China
TXN-81ADF5C6-BA9,AUD,Processing,2023-03-29,United Kingdom
TXN-E0D753CF-149,LKR,Refunded,2023-02-10,Norway
TXN-07DC47A5-4B7,AUD,Pending,2023-07-28,Spain
TXN-AEF55288-686,INR,Failed,2023-06-26,Netherlands
TXN-2FC24607-311,JPY,Failed,2024-11-25,Switzerland
TXN-34D72DB9-329,CHF,Processing,2024-10-12,Italy
TXN-02EB55EE-548,USD,Refunded,2024-06-28,Switzerland
TXN-B8D97C2D-B05,JPY,Refunded,2023-07-01,Canada
TXN-573E847E-D2A,LKR,Completed,2024-02-17,Japan
TXN-29362714-394,AUD,Refunded,2024-05-02,India
TXN-5F03BA9E-63C,USD,Completed,2023-04-12,Italy
TXN-A62A3F46-F36,AED,Refunded,2024-07-05,Japan
TXN-E48BB0BA-4FC,LKR,Failed,2023-06-14,Brazil
TXN-D6493CC8-245,JPY,Completed,2023-02-06,United Kingdom
TXN-5B92486B-D20,CNY,Failed,2024-02-17,South Africa
TXN-F653B409-CA8,GBP,Refunded,2023-06-16,Norway
TXN-66CCF1A4-C3D,CNY,Pending,2024-04-13,United States
TXN-9FEA465C-C88,AUD,Processing,2024-06-14,South Africa
TXN-C526BA8D-24C,GBP,Cancelled,2023-03-06,United Kingdom
TXN-516F46C3-09E,INR,Completed,2024-10-31,Australia
TXN-96578B0A-E4F,CHF,Completed,2023-07-16,India
TXN-CB2834D7-647,GBP,Processing,2023-06-21,France
TXN-352AF5B6-7ED,CAD,Pending,2024-12-29,Italy
TXN-F2858E74-80E,USD,Processing,2023-06-30,Switzerland
TXN-B87C47F6-EF9,GBP,Failed,2024-02-10,Switzerland
TXN-FEA702ED-99D,LKR,Refunded,2024-12-05,France
TXN-AB798CD1-6E6,CAD,Completed,2024-09-18,Australia
TXN-21070C98-C73,LKR,Cancelled,2023-01-20,Germany
TXN-417CFDA7-DAD,AED,Failed,2024-11-13,France
TXN-0C5F3209-A1F,LKR,Pending,2023-09-01,Brazil
TXN-0D468F90-0BD,SGD,Cancelled,2024-02-11,Japan
TXN-71C07A87-EC5,GBP,Processing,2023-04-05,India
TXN-B9B2D428-5A1,CAD,Cancelled,2024-03-02,Singapore
TXN-0708D800-222,LKR,Refunded,2023-07-20,Sri Lanka
TXN-D391AEA0-5C6,SGD,Pending,2024-01-18,Sri Lanka
TXN-FAC22E59-268,EUR,Failed,2023-05-02,Japan
TXN-FAB7A50D-FA0,INR,Failed,2023-11-26,Switzerland
TXN-0DF2A812-8EE,INR,Completed,2024-12-22,India
TXN-B7D7A76F-4DC,JPY,Pending,2024-01-25,South Africa
TXN-FB8660C5-673,EUR,Failed,2024-07-25,China
TXN-32FF598F-512,CNY,Completed,2024-11-03,South Africa
TXN-D4CB34AB-CF5,CHF,Completed,2023-03-12,United Kingdom
TXN-0A5F1E3C-788,AUD,Completed,2023-11-12,Brazil
TXN-4B5C491F-518,SGD,Completed,2023-03-11,United States
TXN-07F71AF9-1C7,GBP,Failed,2023-03-26,Switzerland
TXN-7D3B34C5-18F,CNY,Refunded,2024-06-26,China
TXN-E3C15C19-0B5,GBP,Processing,2024-08-09,Netherlands
TXN-59A25970-575,LKR,Pending,2023-04-18,Sweden
TXN-32B4C3AE-989,USD,Pending,2024-10-02,Australia
TXN-D3C1F971-3AD,CAD,Failed,2023-02-13,South Africa
TXN-9843F54F-D4E,CNY,Pending,2023-12-28,Sweden
TXN-FDD56565-D9D,AED,Pending,2023-01-21,Canada
TXN-B3AB35E3-DE9,SGD,Completed,2023-10-16,Sri Lanka
TXN-D4B686F7-C69,SGD,Failed,2024-03-23,South Africa
TXN-9E5252F5-9A8,CNY,Processing,2024-11-14,China
TXN-7ECFDA4E-728,CAD,Failed,2024-08-11,Netherlands
TXN-8FE49613-47C,LKR,Processing,2023-03-06,South Africa
TXN-C90F35A2-01E,CHF,Refunded,2023-08-31,Norway
TXN-2E02768E-463,AUD,Refunded,2024-07-31,India
TXN-090BAE3D-F73,AED,Processing,2023-08-23,United Kingdom
TXN-E1B4A107-8F1,CHF,Refunded,2023-04-13,South Africa
TXN-AA37DA1B-E85,SGD,Completed,2024-09-12,Sri Lanka
TXN-5F88A474-B99,CNY,Completed,2024-08-20,Sweden
TXN-82955578-0F3,JPY,Cancelled,2024-02-25,Italy
TXN-DA1DF1E4-992,AED,Failed,2024-11-01,India
TXN-6E35A49C-D0E,CAD,Pending,2024-09-03,Australia
TXN-127F6F5B-DE3,EUR,Pending,2024-12-25,United States
TXN-3694AB15-428,LKR,Refunded,2024-02-09,United Kingdom
TXN-B7583A6C-888,CAD,Pending,2024-07-16,Spain
TXN-FCAFE65E-CF7,AED,Cancelled,2024-01-11,UAE
TXN-9AE7DB68-A84,GBP,Refunded,2023-01-22,UAE
TXN-8A37D7B4-2D9,CNY,Completed,2023-12-02,United Kingdom
TXN-4A306AAC-5E6,SGD,Processing,2024-10-08,China
TXN-AF8DEEC6-216,CNY,Cancelled,2023-01-02,Norway
TXN-F935521C-0E9,SGD,Pending,2023-01-14,France
